Date,Price,Open,High,Low,Vol.,Change %
28-Sep-21,"30,183.96",30142.38,"30,207.63","30,001.99",898.06M,-0.19%
27-Sep-21,"30,240.06",30277.82,"30,414.61","30,197.40",746.36M,-0.03%
24-Sep-21,"30,248.81",30141.61,"30,276.38","30,110.30",845.85M,2.06%
22-Sep-21,"29,639.40",29744.73,"29,868.10","29,573.88",689.91M,-0.67%
21-Sep-21,"29,839.71",30021.25,"30,051.00","29,832.52",763.11M,-2.17%
17-Sep-21,"30,500.05",30387.54,"30,541.99","30,358.93",978.60M,0.58%
16-Sep-21,"30,323.34",30606.15,"30,622.39","30,202.51",698.64M,-0.62%
15-Sep-21,"30,511.71",30464.17,"30,573.41","30,347.30",685.56M,-0.52%
14-Sep-21,"30,670.10",30584.77,"30,795.78","30,504.81",790.95M,0.73%
13-Sep-21,"30,447.37",30372.02,"30,447.37","30,229.01",646.30M,0.22%
10-Sep-21,"30,381.84",30089.45,"30,381.84","30,064.02",888.24M,1.25%
9-Sep-21,"30,008.19",29959.21,"30,097.56","29,909.92",788.05M,-0.57%
8-Sep-21,"30,181.21",29819.55,"30,241.87","29,787.13",825.31M,0.89%
7-Sep-21,"29,916.14",29883.92,"30,048.23","29,838.43",751.54M,0.86%
6-Sep-21,"29,659.89",29501.22,"29,705.04","29,469.35",682.79M,1.83%
3-Sep-21,"29,128.11",28626.48,"29,149.65","28,607.87",748.76M,2.05%
2-Sep-21,"28,543.51",28522.46,"28,626.20","28,412.91",601.42M,0.33%
1-Sep-21,"28,451.02",28179.04,"28,457.67","28,179.04",648.04M,1.29%
31-Aug-21,"28,089.54",27690.77,"28,158.95","27,602.21",758.54M,1.08%
30-Aug-21,"27,789.29",27867.6,"27,921.55","27,656.63",586.30M,0.54%
27-Aug-21,"27,641.14",27581.24,"27,670.66","27,481.23",492.12M,-0.36%
26-Aug-21,"27,742.29",27793.63,"27,828.28","27,684.50",484.91M,0.06%
25-Aug-21,"27,724.80",27768.13,"27,897.72","27,684.05",514.64M,-0.03%
24-Aug-21,"27,732.10",27653.23,"27,817.89","27,653.23",570.72M,0.87%
23-Aug-21,"27,494.24",27193.1,"27,541.63","27,193.10",567.82M,1.78%
20-Aug-21,"27,013.25",27238.45,"27,316.79","26,954.81",758.03M,-0.98%
19-Aug-21,"27,281.17",27398.58,"27,504.80","27,255.58",651.28M,-1.10%
18-Aug-21,"27,585.91",27418.08,"27,671.57","27,347.77",500.51M,0.59%
17-Aug-21,"27,424.47",27666.94,"27,750.39","27,424.47",495.70M,-0.36%
16-Aug-21,"27,523.19",27806.11,"27,833.21","27,427.38",571.88M,-1.62%
13-Aug-21,"27,977.15",28038.96,"28,070.00","27,949.33",558.18M,-0.14%
12-Aug-21,"28,015.02",28177.2,"28,279.80","28,006.31",579.36M,-0.20%
11-Aug-21,"28,070.51",28045.84,"28,146.68","27,974.99",671.47M,0.65%
10-Aug-21,"27,888.15",27887.03,"28,128.61","27,808.54",614.31M,0.24%
6-Aug-21,"27,820.04",27709.22,"27,888.87","27,709.22",563.74M,0.33%
5-Aug-21,"27,728.12",27526.67,"27,741.55","27,526.67",559.20M,0.52%
4-Aug-21,"27,584.08",27612.9,"27,636.34","27,488.74",675.05M,-0.21%
3-Aug-21,"27,641.83",27580.03,"27,724.45","27,492.40",579.45M,-0.50%
2-Aug-21,"27,781.02",27493.32,"27,834.60","27,493.32",600.89M,1.82%
30-Jul-21,"27,283.59",27677.89,"27,699.35","27,272.49",706.42M,-1.80%
29-Jul-21,"27,782.42",27722.61,"27,798.05","27,663.41",677.83M,0.73%
28-Jul-21,"27,581.66",27674.99,"27,809.86","27,466.99",570.86M,-1.39%
27-Jul-21,"27,970.22",27911.93,"28,036.23","27,862.69",517.00M,0.49%
26-Jul-21,"27,833.29",27990.47,"28,036.47","27,786.44",545.42M,1.04%
21-Jul-21,"27,548.00",27747.06,"27,882.43","27,438.07",514.11M,0.58%
20-Jul-21,"27,388.16",27351.8,"27,564.52","27,330.15",630.10M,-0.96%
19-Jul-21,"27,652.74",27663.4,"27,792.52","27,493.63",498.79M,-1.25%
16-Jul-21,"28,003.08",28039.26,"28,201.30","27,847.35",503.83M,-0.98%
15-Jul-21,"28,279.09",28539.32,"28,571.72","28,240.21",532.04M,-1.15%
14-Jul-21,"28,608.49",28517.31,"28,696.80","28,482.82",548.27M,-0.38%
13-Jul-21,"28,718.24",28713.82,"28,852.31","28,699.04",497.93M,0.52%
12-Jul-21,"28,569.02",28412.7,"28,595.12","28,405.60",555.42M,2.25%
9-Jul-21,"27,940.42",27739.42,"28,000.02","27,419.40",823.23M,-0.63%
8-Jul-21,"28,118.03",28332.63,"28,366.76","28,118.03",622.20M,-0.88%
7-Jul-21,"28,366.95",28262.4,"28,434.99","28,161.75",603.36M,-0.96%
6-Jul-21,"28,643.21",28677.95,"28,748.23","28,587.61",417.42M,0.16%
5-Jul-21,"28,598.19",28709.57,"28,731.07","28,581.08",384.61M,-0.64%
2-Jul-21,"28,783.28",28719.24,"28,849.32","28,688.63",474.72M,0.27%
1-Jul-21,"28,707.04",28832.41,"28,833.17","28,624.80",458.89M,-0.29%
30-Jun-21,"28,791.53",28896.31,"28,998.99","28,779.76",539.68M,-0.07%
29-Jun-21,"28,812.61",28927.44,"28,951.68","28,735.55",597.27M,-0.81%
28-Jun-21,"29,048.02",29112.66,"29,121.28","28,984.93",476.82M,-0.06%
25-Jun-21,"29,066.18",29137.3,"29,174.17","28,992.74",515.61M,0.66%
24-Jun-21,"28,875.23",28811.82,"28,935.34","28,758.37",446.19M,0.00%
23-Jun-21,"28,874.89",28886.92,"29,007.83","28,860.06",510.55M,-0.03%
22-Jun-21,"28,884.13",28513.07,"28,895.26","28,494.46",677.73M,3.12%
21-Jun-21,"28,010.93",28506.84,"28,506.84","27,795.86",758.20M,-3.29%
18-Jun-21,"28,964.08",29136.74,"29,136.74","28,957.98",902.16M,-0.19%
17-Jun-21,"29,018.33",29149.34,"29,197.68","28,875.39",568.70M,-0.93%
16-Jun-21,"29,291.01",29306.14,"29,434.10","29,263.72",524.10M,-0.51%
15-Jun-21,"29,441.30",29256.03,"29,480.85","29,235.71",530.41M,0.96%
14-Jun-21,"29,161.80",29153.11,"29,208.35","29,026.27",450.30M,0.74%
11-Jun-21,"28,948.73",29030.04,"29,080.89","28,839.54",710.66M,-0.03%
10-Jun-21,"28,958.56",28799.74,"29,007.53","28,799.74",533.39M,0.34%
9-Jun-21,"28,860.80",28901.56,"28,932.03","28,801.83",503.98M,-0.35%
8-Jun-21,"28,963.56",29046.03,"29,140.68","28,897.64",504.18M,-0.19%
7-Jun-21,"29,019.24",29214,"29,241.20","28,973.05",509.56M,0.27%
4-Jun-21,"28,941.52",28901.42,"28,991.24","28,764.68",557.89M,-0.40%
3-Jun-21,"29,058.11",28890.39,"29,157.16","28,879.15",585.37M,0.39%
2-Jun-21,"28,946.14",28730.81,"29,003.55","28,565.83",710.02M,0.46%
1-Jun-21,"28,814.34",28998.65,"29,075.47","28,611.25",473.77M,-0.16%
31-May-21,"28,860.08",29019.45,"29,147.71","28,791.60",537.88M,-0.99%
28-May-21,"29,149.41",28912.54,"29,194.11","28,899.66",805.70M,2.10%
27-May-21,"28,549.01",28543.32,"28,587.21","28,360.56",1.38B,-0.33%
26-May-21,"28,642.19",28396.62,"28,710.83","28,396.62",641.63M,0.31%
25-May-21,"28,553.98",28516.99,"28,576.97","28,443.74",539.91M,0.67%
24-May-21,"28,364.61",28212.32,"28,584.18","28,212.32",546.71M,0.17%
21-May-21,"28,317.83",28269.61,"28,411.56","28,193.03",586.64M,0.78%
20-May-21,"28,098.25",27875.5,"28,176.87","27,821.96",568.20M,0.19%
19-May-21,"28,044.45",28031.22,"28,216.65","27,842.98",686.80M,-1.28%
18-May-21,"28,406.84",27931.57,"28,481.17","27,931.57",746.56M,2.09%
17-May-21,"27,824.83",28310.46,"28,312.78","27,632.53",638.82M,-0.92%
14-May-21,"28,084.47",27723.7,"28,139.96","27,723.70",735.40M,2.32%
13-May-21,"27,448.01",27929.01,"27,961.96","27,385.03",804.89M,-2.49%
12-May-21,"28,147.51",28712.1,"28,831.03","27,888.59",899.92M,-1.61%
11-May-21,"28,608.59",29238.56,"29,289.12","28,535.36",731.70M,-3.08%
10-May-21,"29,518.34",29376.89,"29,685.41","29,346.14",662.98M,0.55%
7-May-21,"29,357.82",29330.45,"29,449.86","29,237.36",675.50M,0.09%
6-May-21,"29,331.37",29024.01,"29,430.22","28,966.47",943.04M,1.80%
30-Apr-21,"28,812.63",28996.66,"29,046.49","28,760.27",783.83M,-0.83%
28-Apr-21,"29,053.97",28935.51,"29,139.70","28,875.91",614.23M,0.21%
27-Apr-21,"28,991.89",29174.53,"29,187.11","28,990.19",594.24M,-0.46%
26-Apr-21,"29,126.23",29095.49,"29,241.28","28,896.37",492.02M,0.36%
23-Apr-21,"29,020.63",28939.12,"29,035.34","28,770.62",474.50M,-0.57%
22-Apr-21,"29,188.17",28880.78,"29,192.39","28,800.86",550.71M,2.38%
21-Apr-21,"28,508.55",28660.36,"28,778.93","28,419.84",709.98M,-2.03%
20-Apr-21,"29,100.38",29355.87,"29,361.28","29,014.36",598.82M,-1.97%
19-Apr-21,"29,685.37",29688.32,"29,808.01","29,530.84",446.99M,0.01%
16-Apr-21,"29,683.37",29789.08,"29,789.08","29,621.83",490.83M,0.14%
15-Apr-21,"29,642.69",29573.9,"29,787.66","29,558.55",506.21M,0.07%
14-Apr-21,"29,620.99",29718.06,"29,722.40","29,567.18",571.69M,-0.44%
13-Apr-21,"29,751.61",29605.69,"29,897.11","29,573.79",548.88M,0.72%
12-Apr-21,"29,538.73",29874.43,"29,876.04","29,538.73",501.94M,-0.77%
9-Apr-21,"29,768.06",29865.53,"30,064.35","29,768.06",648.75M,0.20%
8-Apr-21,"29,708.98",29675.88,"29,744.79","29,516.42",625.99M,-0.07%
7-Apr-21,"29,730.79",29743.48,"29,867.94","29,523.55",615.39M,0.12%
6-Apr-21,"29,696.63",30208.89,"30,208.89","29,665.86",655.22M,-1.30%
5-Apr-21,"30,089.25",30084.61,"30,195.00","30,024.25",553.63M,0.79%
2-Apr-21,"29,854.00",29704.66,"29,869.67","29,694.09",571.99M,1.58%
1-Apr-21,"29,388.87",29441.91,"29,585.46","29,318.82",756.39M,0.72%
31-Mar-21,"29,178.80",29278.33,"29,348.99","29,165.52",820.05M,-0.86%
30-Mar-21,"29,432.70",29365.04,"29,478.20","29,283.89",798.78M,0.16%
29-Mar-21,"29,384.52",29478.12,"29,578.37","29,200.88",1.08B,0.71%
26-Mar-21,"29,176.70",29068.52,"29,240.74","28,953.22",736.54M,1.56%
25-Mar-21,"28,729.88",28457.33,"28,821.83","28,414.92",728.19M,1.14%
24-Mar-21,"28,405.52",28765.55,"28,867.67","28,379.06",959.88M,-2.04%
23-Mar-21,"28,995.92",29381.49,"29,496.83","28,995.92",792.03M,-0.61%
22-Mar-21,"29,174.15",29444.1,"29,472.98","29,107.63",788.14M,-2.07%
19-Mar-21,"29,792.05",29904.57,"30,049.77","29,621.22",1.29B,-1.41%
18-Mar-21,"30,216.75",30148.48,"30,485.00","30,041.50",953.91M,1.01%
17-Mar-21,"29,914.33",29836.83,"29,984.97","29,825.16",746.26M,-0.02%
16-Mar-21,"29,921.09",29770.39,"30,026.40","29,755.47",837.53M,0.52%
15-Mar-21,"29,766.97",29804.5,"29,884.73","29,670.31",940.73M,0.17%
12-Mar-21,"29,717.83",29287.74,"29,744.32","29,210.40",966.36M,1.73%
11-Mar-21,"29,211.64",29033.92,"29,255.42","28,995.33",784.58M,0.60%
10-Mar-21,"29,036.56",29118.28,"29,233.47","28,960.09",830.16M,0.03%
9-Mar-21,"29,027.94",28748.87,"29,053.56","28,609.21",967.25M,0.99%
8-Mar-21,"28,743.25",29208.19,"29,255.90","28,644.26",923.78M,-0.42%
5-Mar-21,"28,864.32",28725.48,"28,867.83","28,308.57",857.75M,-0.23%
4-Mar-21,"28,930.11",29198.42,"29,277.19","28,711.04",751.88M,-2.13%
3-Mar-21,"29,559.10",29482.12,"29,604.37","29,336.60",688.12M,0.51%
2-Mar-21,"29,408.17",29939.75,"29,996.39","29,314.82",701.35M,-0.86%
1-Mar-21,"29,663.50",29419.45,"29,686.39","29,396.04",626.60M,2.41%
26-Feb-21,"28,966.01",29753.73,"29,760.31","28,966.01",929.34M,-3.99%
25-Feb-21,"30,168.27",30077.27,"30,213.28","30,044.43",700.55M,1.67%
24-Feb-21,"29,671.70",30020.11,"30,089.59","29,671.70",792.90M,-1.61%
22-Feb-21,"30,156.03",30281.78,"30,458.13","30,089.18",628.04M,0.46%
19-Feb-21,"30,017.92",29970.59,"30,169.59","29,847.33",637.49M,-0.72%
18-Feb-21,"30,236.09",30311.98,"30,560.49","30,140.01",779.35M,-0.19%
17-Feb-21,"30,292.19",30366.82,"30,398.20","30,191.01",747.81M,-0.58%
16-Feb-21,"30,467.75",30229.46,"30,714.52","30,191.65",812.60M,1.28%
15-Feb-21,"30,084.15",29662.41,"30,092.34","29,662.41",703.36M,1.91%
12-Feb-21,"29,520.07",29635.88,"29,650.51","29,417.32",797.95M,-0.14%
10-Feb-21,"29,562.93",29412.55,"29,562.93","29,368.18",811.10M,0.19%
9-Feb-21,"29,505.93",29435.61,"29,585.75","29,350.48",868.79M,0.40%
8-Feb-21,"29,388.50",28831.58,"29,400.56","28,817.60",935.74M,2.12%
5-Feb-21,"28,779.19",28631.46,"28,785.71","28,548.27",931.94M,1.54%
4-Feb-21,"28,341.95",28557.46,"28,600.22","28,325.89",810.88M,-1.06%
3-Feb-21,"28,646.50",28482.71,"28,669.95","28,402.30",839.84M,1.00%
2-Feb-21,"28,362.17",28207.48,"28,379.31","28,089.12",675.37M,0.97%
1-Feb-21,"28,091.05",27649.07,"28,107.10","27,649.07",656.89M,1.55%
29-Jan-21,"27,663.39",28320.72,"28,320.72","27,629.80",917.38M,-1.89%
28-Jan-21,"28,197.42",28169.27,"28,360.48","27,975.85",1.24B,-1.53%
27-Jan-21,"28,635.21",28665.34,"28,754.99","28,542.00",690.16M,0.31%
26-Jan-21,"28,546.18",28696.3,"28,740.71","28,527.81",634.87M,-0.96%
25-Jan-21,"28,822.29",28698.89,"28,822.29","28,566.85",573.49M,0.67%
22-Jan-21,"28,631.45",28580.2,"28,698.18","28,527.16",669.45M,-0.44%
21-Jan-21,"28,756.86",28710.41,"28,846.15","28,677.61",676.62M,0.82%
20-Jan-21,"28,523.26",28798.74,"28,801.19","28,402.11",697.92M,-0.38%
19-Jan-21,"28,633.46",28405.49,"28,720.91","28,373.34",581.76M,1.39%
18-Jan-21,"28,242.21",28238.68,"28,349.97","28,111.54",519.15M,-0.97%
15-Jan-21,"28,519.18",28777.47,"28,820.50","28,477.03",741.16M,-0.62%
14-Jan-21,"28,698.26",28442.73,"28,979.53","28,411.58",819.13M,0.85%
13-Jan-21,"28,456.59",28140.1,"28,503.43","28,133.59",708.57M,1.04%
12-Jan-21,"28,164.34",28004.37,"28,287.37","27,899.45",788.40M,0.09%
8-Jan-21,"28,139.03",27720.14,"28,139.03","27,667.75",848.72M,2.36%
7-Jan-21,"27,490.13",27340.46,"27,624.73","27,340.46",988.56M,1.60%
6-Jan-21,"27,055.94",27102.85,"27,196.40","27,002.18",726.61M,-0.38%
5-Jan-21,"27,158.63",27151.38,"27,279.78","27,073.46",550.01M,-0.37%
4-Jan-21,"27,258.38",27575.57,"27,602.11","27,042.32",515.06M,-0.68%
30-Dec-20,"27,444.17",27559.1,"27,572.57","27,338.56",505.87M,-0.45%
29-Dec-20,"27,568.15",26936.38,"27,602.52","26,921.14",594.33M,2.66%
28-Dec-20,"26,854.03",26691.29,"26,854.03","26,664.60",506.67M,0.74%
25-Dec-20,"26,656.61",26708.1,"26,716.61","26,638.28",333.99M,-0.04%
24-Dec-20,"26,668.35",26635.11,"26,764.53","26,605.26",479.33M,0.54%
23-Dec-20,"26,524.79",26580.43,"26,585.21","26,414.74",560.12M,0.33%
22-Dec-20,"26,436.39",26559.33,"26,639.99","26,361.66",586.45M,-1.04%
21-Dec-20,"26,714.42",26834.1,"26,905.67","26,533.63",607.19M,-0.18%
18-Dec-20,"26,763.39",26775.53,"26,824.29","26,707.30",737.84M,-0.16%
17-Dec-20,"26,806.67",26744.5,"26,843.05","26,676.28",614.94M,0.18%
16-Dec-20,"26,757.40",26835.59,"26,874.98","26,717.03",613.31M,0.26%
15-Dec-20,"26,687.84",26683.11,"26,736.84","26,605.54",593.32M,-0.17%
14-Dec-20,"26,732.44",26659.53,"26,870.47","26,648.69",599.61M,0.30%
11-Dec-20,"26,652.52",26732.85,"26,819.41","26,553.01",748.74M,-0.39%
10-Dec-20,"26,756.24",26688.5,"26,852.77","26,639.98",692.46M,-0.23%
9-Dec-20,"26,817.94",26526.34,"26,826.78","26,520.60",618.49M,1.33%
8-Dec-20,"26,467.08",26380.32,"26,523.30","26,327.08",550.56M,-0.30%
7-Dec-20,"26,547.44",26894.25,"26,894.25","26,500.32",615.83M,-0.76%
4-Dec-20,"26,751.24",26697.26,"26,799.83","26,646.08",616.22M,-0.22%
3-Dec-20,"26,809.37",26740.3,"26,868.09","26,719.23",694.76M,0.03%
2-Dec-20,"26,800.98",26884.99,"26,889.90","26,695.28",801.85M,0.05%
1-Dec-20,"26,787.54",26624.2,"26,852.16","26,618.39",732.39M,1.34%
30-Nov-20,"26,433.62",26830.1,"26,834.20","26,405.83",1.48B,-0.79%
27-Nov-20,"26,644.71",26530.28,"26,672.40","26,419.05",862.27M,0.40%
26-Nov-20,"26,537.31",26255.47,"26,560.03","26,255.47",635.48M,0.91%
25-Nov-20,"26,296.86",26468.52,"26,706.42","26,258.35",925.23M,0.50%
24-Nov-20,"26,165.59",25901.45,"26,261.78","25,901.45",817.07M,2.50%
20-Nov-20,"25,527.37",25486.83,"25,555.37","25,425.59",634.29M,-0.42%
19-Nov-20,"25,634.34",25628.73,"25,650.86","25,474.94",820.38M,-0.36%
18-Nov-20,"25,728.14",25860.55,"25,882.14","25,656.70",692.44M,-1.10%
17-Nov-20,"26,014.62",26043.45,"26,057.30","25,851.54",848.29M,0.42%
16-Nov-20,"25,906.93",25652.69,"25,928.18","25,640.29",849.36M,2.05%
13-Nov-20,"25,385.87",25405.64,"25,456.18","25,215.31",775.85M,-0.53%
12-Nov-20,"25,520.88",25439.35,"25,587.96","25,316.60",805.33M,0.68%
11-Nov-20,"25,349.60",25145.66,"25,401.30","25,145.66",1.02B,1.78%
10-Nov-20,"24,905.59",25087.3,"25,279.94","24,833.18",1.28B,0.26%
9-Nov-20,"24,839.84",24568.84,"24,962.80","24,541.28",670.16M,2.12%
6-Nov-20,"24,325.23",24076.22,"24,389.00","24,039.16",731.90M,0.91%
5-Nov-20,"24,105.28",23776.2,"24,112.42","23,756.78",786.18M,1.73%
4-Nov-20,"23,695.23",23619.58,"23,801.88","23,505.78",816.07M,1.72%
2-Nov-20,"23,295.48",23110.74,"23,370.91","23,096.79",697.47M,1.39%
30-Oct-20,"22,977.13",23320.71,"23,320.71","22,948.47",766.81M,-1.52%
29-Oct-20,"23,331.94",23170.76,"23,374.10","23,170.76",575.16M,-0.37%
28-Oct-20,"23,418.51",23372.61,"23,451.03","23,334.23",671.40M,-0.29%
27-Oct-20,"23,485.80",23376.96,"23,485.80","23,232.31",526.86M,-0.04%
26-Oct-20,"23,494.34",23520.78,"23,572.60","23,475.52",416.95M,-0.09%
23-Oct-20,"23,516.59",23558.71,"23,587.90","23,469.13",492.25M,0.18%
22-Oct-20,"23,474.27",23525.59,"23,555.78","23,436.17",448.66M,-0.70%
21-Oct-20,"23,639.46",23615.52,"23,702.30","23,611.33",533.29M,0.31%
20-Oct-20,"23,567.04",23587.87,"23,674.87","23,518.29",486.74M,-0.44%
19-Oct-20,"23,671.13",23543.69,"23,707.16","23,543.69",462.73M,1.11%
16-Oct-20,"23,410.63",23478.4,"23,538.74","23,382.67",481.27M,-0.41%
15-Oct-20,"23,507.23",23548.45,"23,581.16","23,458.43",483.25M,-0.51%
14-Oct-20,"23,626.73",23545.66,"23,656.70","23,518.81",540.24M,0.11%
13-Oct-20,"23,601.78",23667.9,"23,667.90","23,490.95",471.89M,0.18%
12-Oct-20,"23,558.69",23588.74,"23,597.91","23,501.26",448.94M,-0.26%
9-Oct-20,"23,619.69",23713.86,"23,725.58","23,552.73",560.94M,-0.12%
8-Oct-20,"23,647.07",23506.34,"23,701.77","23,477.73",563.45M,0.96%
7-Oct-20,"23,422.82",23272.45,"23,432.73","23,272.45",520.93M,-0.05%
6-Oct-20,"23,433.73",23420.07,"23,441.16","23,331.40",576.64M,0.52%
5-Oct-20,"23,312.14",23254.28,"23,377.43","23,252.69",594.70M,1.23%
2-Oct-20,"23,029.90",23294.8,"23,365.58","22,951.41",862.93M,-0.67%
1-Oct-20,"23,185.12",23185.12,"23,185.12","23,185.12",-,0.00%
30-Sep-20,"23,185.12",23478.85,"23,522.38","23,170.89",882.18M,-1.50%
29-Sep-20,"23,539.10",23410.5,"23,622.74","23,347.64",613.48M,0.12%
28-Sep-20,"23,511.62",23391.96,"23,516.04","23,303.03",819.82M,1.32%
25-Sep-20,"23,204.62",23217.33,"23,272.67","23,154.66",721.75M,0.51%
24-Sep-20,"23,087.82",23215,"23,234.72","23,039.48",705.32M,-1.11%
23-Sep-20,"23,346.49",23245.89,"23,370.13","23,154.45",769.61M,-0.06%
18-Sep-20,"23,360.30",23321.19,"23,398.46","23,290.19",826.01M,0.18%
17-Sep-20,"23,319.37",23416.62,"23,446.39","23,272.23",610.98M,-0.67%
16-Sep-20,"23,475.53",23425.23,"23,506.45","23,397.43",630.21M,0.09%
15-Sep-20,"23,454.89",23438.83,"23,477.86","23,351.35",617.63M,-0.44%
14-Sep-20,"23,559.30",23431.16,"23,582.21","23,429.42",654.36M,0.65%
11-Sep-20,"23,406.49",23114.63,"23,412.93","23,114.63",768.96M,0.74%
10-Sep-20,"23,235.47",23193.47,"23,250.31","23,134.02",675.86M,0.88%
9-Sep-20,"23,032.54",22966.89,"23,059.02","22,878.71",844.32M,-1.04%
8-Sep-20,"23,274.13",23188.79,"23,277.66","23,129.66",621.13M,0.80%
7-Sep-20,"23,089.95",23145.47,"23,218.22","23,086.89",572.77M,-0.50%
4-Sep-20,"23,205.43",23130.32,"23,257.69","23,098.77",593.15M,-1.11%
3-Sep-20,"23,465.53",23524.49,"23,580.51","23,426.11",574.65M,0.94%
2-Sep-20,"23,247.15",23261.09,"23,287.40","23,170.82",526.37M,0.47%
1-Sep-20,"23,138.07",23089.63,"23,206.66","23,047.77",595.68M,-0.01%
31-Aug-20,"23,139.76",23147.14,"23,342.32","23,102.61",809.89M,1.12%
28-Aug-20,"22,882.65",23232.3,"23,376.13","22,594.79",980.83M,-1.41%
27-Aug-20,"23,208.86",23311.04,"23,323.07","23,177.85",526.75M,-0.35%
26-Aug-20,"23,290.86",23257.05,"23,348.80","23,203.00",477.90M,-0.03%
25-Aug-20,"23,296.77",23242.74,"23,431.04","23,225.39",752.69M,1.35%
24-Aug-20,"22,985.51",22913.2,"23,012.71","22,862.54",405.89M,0.28%
21-Aug-20,"22,920.30",23022.76,"23,135.43","22,920.30",511.83M,0.17%
20-Aug-20,"22,880.62",23003.58,"23,078.36","22,851.83",501.84M,-1.00%
19-Aug-20,"23,110.61",22997.93,"23,149.85","22,953.60",500.96M,0.26%
18-Aug-20,"23,051.08",23097.8,"23,128.18","22,948.89",556.30M,-0.20%
17-Aug-20,"23,096.75",23189.48,"23,248.75","23,068.53",435.89M,-0.83%
14-Aug-20,"23,289.36",23323.92,"23,338.79","23,222.85",598.15M,0.17%
13-Aug-20,"23,249.61",23123.36,"23,316.69","23,111.50",848.23M,1.78%
12-Aug-20,"22,843.96",22747.44,"22,874.37","22,670.74",907.65M,0.41%
11-Aug-20,"22,750.24",22505.51,"22,760.87","22,497.07",993.22M,1.88%
7-Aug-20,"22,329.94",22433.78,"22,436.16","22,204.61",666.93M,-0.39%
6-Aug-20,"22,418.15",22471.71,"22,587.75","22,362.89",626.23M,-0.43%
5-Aug-20,"22,514.85",22479.72,"22,554.20","22,356.25",740.04M,-0.26%
4-Aug-20,"22,573.66",22379.74,"22,603.82","22,379.74",891.08M,1.70%
3-Aug-20,"22,195.38",21947.58,"22,214.59","21,919.83",839.73M,2.24%
31-Jul-20,"21,710.00",22267.59,"22,295.05","21,710.00",1.07B,-2.82%
30-Jul-20,"22,339.23",22489.24,"22,506.60","22,334.71",777.66M,-0.26%
29-Jul-20,"22,397.11",22543.89,"22,584.87","22,366.34",742.59M,-1.15%
28-Jul-20,"22,657.38",22735.02,"22,842.19","22,646.22",677.53M,-0.26%
27-Jul-20,"22,715.85",22495.95,"22,741.13","22,429.57",717.62M,-0.16%
22-Jul-20,"22,751.61",22791.75,"22,855.31","22,732.92",653.64M,-0.58%
21-Jul-20,"22,884.22",22789.38,"22,925.58","22,780.22",685.61M,0.73%
20-Jul-20,"22,717.48",22772.07,"22,788.53","22,580.19",500.42M,0.09%
17-Jul-20,"22,696.42",22807.57,"22,857.82","22,643.52",558.65M,-0.32%
16-Jul-20,"22,770.36",22907.96,"22,925.90","22,739.42",894.44M,-0.76%
15-Jul-20,"22,945.50",22817.91,"22,965.56","22,800.11",725.70M,1.59%
14-Jul-20,"22,587.01",22631.87,"22,677.02","22,538.78",609.65M,-0.87%
13-Jul-20,"22,784.74",22591.81,"22,784.74","22,561.47",712.47M,2.22%
10-Jul-20,"22,290.81",22534.97,"22,563.68","22,285.07",788.05M,-1.06%
9-Jul-20,"22,529.29",22442.3,"22,679.08","22,434.38",651.67M,0.40%
8-Jul-20,"22,438.65",22481.61,"22,667.95","22,438.65",649.12M,-0.78%
7-Jul-20,"22,614.69",22649.9,"22,742.28","22,540.44",626.64M,-0.44%
6-Jul-20,"22,714.44",22341.27,"22,734.11","22,325.75",580.11M,1.83%
3-Jul-20,"22,306.48",22266.91,"22,312.44","22,154.97",516.77M,0.72%
2-Jul-20,"22,145.96",22182.68,"22,267.51","22,072.11",735.69M,0.11%
1-Jul-20,"22,121.73",22338.3,"22,360.31","22,039.56",673.60M,-0.75%
30-Jun-20,"22,288.14",22335.1,"22,448.30","22,273.38",741.69M,1.33%
29-Jun-20,"21,995.04",22255.05,"22,281.38","21,969.59",737.16M,-2.30%
26-Jun-20,"22,512.08",22424.37,"22,589.14","22,408.27",666.39M,1.13%
25-Jun-20,"22,259.79",22287.87,"22,423.41","22,165.14",808.20M,-1.22%
24-Jun-20,"22,534.32",22541.01,"22,663.29","22,479.86",669.68M,-0.07%
23-Jun-20,"22,549.05",22636.06,"22,693.89","22,257.14",-,0.50%
22-Jun-20,"22,437.27",22353.69,"22,575.74","22,311.94",545.97M,-0.18%
19-Jun-20,"22,478.79",22515.75,"22,523.66","22,352.16",969.60M,0.55%
18-Jun-20,"22,355.46",22363.88,"22,432.25","22,125.35",652.27M,-0.45%
17-Jun-20,"22,455.76",22517.14,"22,536.38","22,318.07",724.82M,-0.56%
16-Jun-20,"22,582.21",21912.29,"22,624.14","21,899.48",1.00B,4.88%
15-Jun-20,"21,530.95",22135.27,"22,251.83","21,529.83",785.12M,-3.47%
12-Jun-20,"22,305.48",22082.12,"22,350.30","21,786.93",1.21B,-0.75%
11-Jun-20,"22,472.91",22848.02,"22,939.39","22,466.54",1.06B,-2.82%
10-Jun-20,"23,124.95",22939,"23,175.82","22,900.30",755.83M,0.15%
9-Jun-20,"23,091.03",23135.79,"23,185.85","22,933.14",914.63M,-0.38%
8-Jun-20,"23,178.10",23121.98,"23,178.10","23,028.62",1.08B,1.37%
5-Jun-20,"22,863.73",22613.08,"22,865.88","22,563.56",856.15M,0.74%
