Date,Open,High,Low,Close,Volume
44413.64375,2734.64,2734.64,2733.55,2733.845,900
44413.64444,2733.07,2733.07,2733.07,2733.07,100
44413.64514,2732.93,2733.4334,2732.7,2732.7,300
44413.64583,2732.64,2732.82,2732.27,2732.82,400
44413.64722,2732.51,2732.51,2732.23,2732.23,200
44413.64792,2732.23,2732.23,2732.23,2732.23,100
44413.64861,2732.4,2732.775,2732.4,2732.77,413
44413.64931,2733.15,2733.84,2733.11,2733.84,1000
44413.65,2733.75,2733.75,2733.34,2733.58,400
44413.65069,2733.58,2734.21,2733.58,2733.86,918
44413.65139,2733.34,2733.42,2733.34,2733.4,300
44413.65208,2733.31,2733.44,2732.645,2733.31,1070
44413.65278,2733.36,2733.61,2733.36,2733.61,213
44413.65347,2734.23,2734.23,2733.16,2733.67,821
44413.65417,2733.67,2733.77,2733.67,2733.77,300
44413.65486,2734.01,2734.31,2734.01,2734.31,300
44413.65556,2734.51,2734.87,2734.18,2734.46,1570
44413.65764,2732.87,2732.87,2732.87,2732.87,100
44413.65833,2734.93,2735.48,2734.19,2735.48,300
44413.65903,2734.78,2734.78,2734.62,2734.62,300
44413.65972,2734.82,2735.63,2734.69,2734.76,800
44413.66042,2735.56,2736.56,2735.32,2735.755,1513
44413.66111,2735.85,2735.85,2735.47,2735.48,300
44413.66181,2734.51,2734.66,2734.11,2734.55,800
44413.6625,2734.62,2734.79,2733.29,2734.13,3063
44413.66319,2734.05,2736.24,2734.05,2736.24,1350
44413.66389,2735.44,2736.83,2735.44,2736.79,700
44413.66458,2736.07,2737.44,2736.07,2737.05,1200
44413.66528,2736.98,2738.77,2736.67,2737.86,2127
44413.66597,2738.45,2739,2737.75,2738.8,3765
44413.66667,2738.8,2738.8,2738.8,2738.8,64494
44413.66736,2738.8,2738.8,2738.8,2738.8,2821
44413.66806,2738.8,2738.8,2738.8,2738.8,21383
44413.67361,2738.8,2738.8,2738.8,2738.8,255
44413.67569,2743.79,2743.79,2743.79,2743.79,141
44413.67986,2738.8,2738.8,2738.8,2738.8,100
44414.35764,2732,2732,2732,2732,100
44414.35972,2732,2732,2732,2732,100
44414.36319,2730,2730,2730,2730,100
44414.37847,2728.87,2728.87,2728.87,2728.87,200
44414.39375,2729,2729,2729,2729,100
44414.39583,2725.9,2733.24,2725.1778,2727.6,16798
